"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Energy: Residual","Tke: Residual","Tdr: Residual","O2: Residual","CO2: Residual","CO: Residual","CH4: Residual","H2O: Residual","N2: Residual"
235.0,9.607057477287275E-8,6.551182861209985E-8,1.763523175607425E-7,5.559838632020557E-8,0.0018760798433527363,8.947865266000132E-9,1.4932477470629503E-7,7.645105586596504E-10,1.0328430758264333E-9,6.556017299053532E-10,7.446006732379473E-11,4.5210031565805974E-10,2.843295710956646E-10
238.0,8.720936826171543E-8,6.204779563994942E-8,1.6551301416141624E-7,5.10453244364942E-8,0.0018218518833056803,8.628324112131411E-9,1.5402439820507482E-7,7.119659243147989E-10,8.895103707197118E-10,5.774809478198411E-10,6.916563692063608E-11,4.306577891346125E-10,2.84086756699107E-10
240.0,8.353319380264077E-8,5.971295914454455E-8,1.5678810112031813E-7,4.850410419026205E-8,0.0017959204476583062,8.55683236292654E-9,1.507256999796575E-7,7.052773497403664E-10,8.987821261200503E-10,5.838650698406819E-10,6.9880864928029E-11,4.2300060771866815E-10,2.8252956526754793E-10
243.0,8.227010395390713E-8,5.650895661163495E-8,1.4314914452388154E-7,4.6493693102008136E-8,0.0017752901241657169,8.69579976846299E-9,2.0984251047493643E-7,7.457021307768911E-10,1.091559644785663E-9,6.932357266937757E-10,7.78775162223349E-11,4.2481131607204155E-10,2.766150143367811E-10
246.0,7.578693899395355E-8,5.3802737345797105E-8,1.3148142912881791E-7,4.706069157329302E-8,0.0017758183580754638,9.008583483324543E-9,2.4357140144563674E-7,7.014006732882364E-10,9.255482170077386E-10,6.02458527207326E-10,7.19510211041853E-11,4.1409167809103233E-10,2.811159753086782E-10
248.0,7.416292330370566E-8,5.2425084458385956E-8,1.2618052574312327E-7,4.874363853067632E-8,0.0017885422586469393,9.082419552103554E-9,2.398783751902752E-7,7.050588795062863E-10,9.346437534272733E-10,6.088050052536578E-10,7.263306968837063E-11,4.1542404829444317E-10,2.816594585367424E-10
251.0,7.444295132937099E-8,5.114504057343218E-8,1.233355695546697E-7,5.255127650328091E-8,0.001820280954032857,9.363044326831448E-9,1.605223781660752E-7,7.640969965687068E-10,1.1499916702376873E-9,7.306538161664629E-10,8.122291684586857E-11,4.310900899987047E-10,2.7721345851231874E-10
253.0,8.250889385500744E-8,5.083977096724307E-8,1.2466052273032032E-7,5.5421852452721E-8,0.001878874635169273,9.667082895232306E-9,1.583911145630316E-7,7.7379259402881E-10,1.164942977211342E-9,7.402078799139754E-10,8.21153896184629E-11,4.370834050720684E-10,2.785577111241635E-10
256.0,7.824203673667384E-8,5.1066274335128874E-8,1.2978424816993182E-7,5.962157570765337E-8,0.001906965646959389,1.0137764431294111E-8,1.6897999190149435E-7,7.387241962100059E-10,9.7077590120072E-10,6.343492605201462E-10,7.546657701490634E-11,4.3734392050006527E-10,2.883151723967543E-10
258.0,7.999580524137681E-8,5.1496785474703405E-8,1.3456031970759518E-7,6.194631402809306E-8,0.0019450068267522712,1.0415822564960434E-8,1.8464729432395893E-7,7.489565866202796E-10,9.800190437489781E-10,6.409462988181107E-10,7.616080696132316E-11,4.4435922537698577E-10,2.903875731749296E-10
261.0,8.192119512546239E-8,5.2469486716461264E-8,1.4241966346370908E-7,6.470307223630937E-8,0.0020095211435744113,1.0654841655403475E-8,1.8389020686508737E-7,8.170519299689751E-10,1.2234651362172315E-9,7.777746998533585E-10,8.546735202506568E-11,4.6563033958881585E-10,2.853410864618756E-10
264.0,8.300343521601909E-8,5.372719720538986E-8,1.5192354083079684E-7,6.655476908563746E-8,0.0020682384978034894,1.0902050247712577E-8,1.592183510872787E-7,7.855929472140547E-10,1.0183505763332583E-9,6.676971201467478E-10,7.812136978734255E-11,4.691231181962882E-10,2.9792884016344714E-10
266.0,8.299937347242179E-8,5.4656248413968205E-8,1.5950580891572638E-7,6.755592509212412E-8,0.0021096280946057235,1.1211146010204996E-8,1.5286624885382998E-7,8.043770932771043E-10,1.0650886098659944E-9,6.990364579386104E-10,7.880133792425844E-11,4.780533699299791E-10,3.008537166587898E-10
269.0,8.288205243049497E-8,5.609743505625978E-8,1.7085299443947127E-7,6.884481323106624E-8,0.0021663951402719063,1.1876897318661383E-8,1.4616275912212914E-7,8.858348693989048E-10,1.364390971096365E-9,8.695474436640221E-10,8.881352902942688E-11,5.010075748570044E-10,2.953973637102362E-10
271.0,8.338900568598031E-8,5.710206619990986E-8,1.78218109954778E-7,6.951356682037998E-8,0.0021963692398637652,1.2450438824453595E-8,1.5493885247165614E-7,9.411748879241657E-10,1.5338606385525614E-9,9.767660304908122E-10,8.965969278610825E-11,5.087933116310356E-10,3.025370280435458E-10
274.0,8.436425354506794E-8,5.8665336355153024E-8,1.8850390323314296E-7,7.037353686599538E-8,0.0022249115193777626,1.3391864713332093E-8,1.502691159326812E-7,1.2816143571604342E-9,2.9188568096547584E-9,1.8944165993384473E-9,8.14971095273709E-11,5.089955715077447E-10,3.195964542465503E-10
276.0,8.553347676996135E-8,5.961896389168691E-8,1.944720780862321E-7,7.087211517954182E-8,0.002243393671880918,1.3989285659077174E-8,1.5054568426734848E-7,1.1159282414968343E-9,2.372580428057479E-9,1.564527033583773E-9,8.214147975995692E-11,5.137264988576047E-10,3.290542392354476E-10
279.0,8.536105318902451E-8,6.079325717191582E-8,2.0140910877705203E-7,7.152490540876015E-8,0.0022682601884086062,1.4654105367028386E-8,1.5344991201210194E-7,1.0445199776837075E-9,1.616986871729563E-9,1.0385661022667372E-9,9.29582581486392E-11,5.257183126076283E-10,3.7532985264962565E-10
282.0,8.569494695072438E-8,6.180461664861675E-8,2.0600162138624464E-7,7.203290035902656E-8,0.0022546780319520473,1.5038800911446407E-8,1.409573532417264E-7,1.0712748657486297E-9,2.209366734623894E-9,1.4529194084213573E-9,8.403571990729597E-11,5.123107002642615E-10,3.3844418050994266E-10
284.0,8.471848918766284E-8,6.259945090484457E-8,2.0743821102121358E-7,7.232226809098202E-8,0.0022427321113828074,1.5158817807772568E-8,1.514984475516259E-7,1.0108951858255941E-9,1.9884289038140504E-9,1.3111321911666882E-9,8.466832597778757E-11,5.093222475194263E-10,3.4994414146581835E-10
287.0,8.506852775785178E-8,6.41324540936999E-8,2.0804123640901216E-7,7.278094873309001E-8,0.002213592636639805,1.52390798107104E-8,1.5047453382603826E-7,1.0328753851904652E-9,1.6128328084303623E-9,1.0257548608643566E-9,9.637482247488916E-11,5.141328505476317E-10,3.786106137449446E-10
289.0,8.648482715642419E-8,6.550419878833825E-8,2.078409015080616E-7,7.310723166650517E-8,0.0021805982845322707,1.5190204200083024E-8,1.568057528077996E-7,1.0157751315188173E-9,1.6001968846562905E-9,1.0167179739116615E-9,9.725672011342761E-11,5.095376026275644E-10,3.760997412236771E-10
292.0,8.645000016858859E-8,6.756904211632795E-8,2.0624733833576478E-7,7.400410103378231E-8,0.0021314949842455738,1.5125479423650505E-8,1.4945898018966685E-7,9.669369559431815E-10,1.7419430049001931E-9,1.1569897331569176E-9,8.736630394989614E-11,4.899001466878439E-10,3.869154120885152E-10
295.0,8.623891778617471E-8,6.954247792292106E-8,2.040664633314604E-7,7.552891546275376E-8,0.002081586084830605,1.5043088097930256E-8,1.5991823937236096E-7,9.585325555373298E-10,1.5928160487309485E-9,1.0117065104202141E-9,9.993220358115766E-11,4.943613312371394E-10,3.67982103962488E-10
297.0,8.796727333099397E-8,7.070522603784691E-8,2.0194339476790074E-7,7.689370417188846E-8,0.002050479279421242,1.5120373425017147E-8,1.59260266616305E-7,9.599215873502131E-10,1.6144441033822449E-9,1.0243401968086196E-9,1.007891588806507E-10,4.894526772482499E-10,3.539387484703999E-10
300.0,8.84725173214301E-8,7.21925569773358E-8,1.976758033428334E-7,7.939423609466906E-8,0.0020156464304046753,1.4959799852186728E-8,1.5073287883180132E-7,8.551135734877514E-10,1.290114451636428E-9,8.58419089665087E-10,8.989103712852799E-11,4.68948922207429E-10,3.540601008002785E-10
302.0,8.695411187128597E-8,7.302916038602714E-8,1.9406096760191423E-7,8.109067697160046E-8,0.002099349766903864,1.495544747001812E-8,1.4975937391229367E-7,2.7857216072567143E-9,7.613284934237153E-9,4.881135689849305E-9,1.281771669391607E-10,5.075810746751833E-10,3.4994191166380376E-10
305.0,8.725722646174742E-8,7.429507206462806E-8,1.882915204287113E-7,8.3714132666901E-8,0.0029809292077249555,1.6265641441122056E-8,2.2022501953057377E-6,1.1691229524597224E-9,2.101875432178369E-9,1.2213454771241586E-9,1.3341672355039007E-10,5.226499874599442E-10,4.141750871924877E-10
307.0,8.682810819864616E-8,7.515541614039475E-8,1.849266937919254E-7,8.532668317166663E-8,0.0029486523534633133,1.5518726124065022E-8,4.396894537791803E-6,9.886958967319745E-10,1.4833708697525718E-9,8.336750199805425E-10,1.275324780132238E-10,5.098006304272604E-10,3.7639090604679756E-10
310.0,8.827639043641466E-8,7.501529537741439E-8,1.809396947943234E-7,8.672792821314484E-8,0.002925121163158201,1.4876199224868245E-8,3.84635375615328E-6,8.94131167704907E-10,1.4550230737664501E-9,8.362405493520421E-10,1.1460433689039916E-10,4.703384286696718E-10,3.4753642217066255E-10
313.0,8.475048473657991E-8,7.454987025244717E-8,1.791620532681608E-7,8.793556952769167E-8,0.0030649340345419,1.4864542661230186E-8,2.321881708713931E-6,1.0991239560498882E-9,1.6002221937149716E-9,8.971151199353943E-10,1.46240653544253E-10,5.271861725916308E-10,3.2838455997117085E-10
315.0,8.323169314161734E-8,7.41920433547552E-8,1.796949770947851E-7,8.873781786862969E-8,0.0030870232259006974,1.5016689447984918E-8,1.5967919941119626E-6,1.2114992182219522E-9,1.873008392870635E-9,1.0855777114280486E-9,1.6160660877973434E-10,5.45577783645203E-10,3.35021194715234E-10
318.0,8.19421974610307E-8,7.387493379220862E-8,1.825918585313054E-7,9.004951376840138E-8,0.0030548783914530176,1.55786305170363E-8,8.665658390903932E-7,1.195687192355777E-9,2.3853039029360743E-9,1.3750969729233333E-9,1.4485439537624805E-10,5.052461155843483E-10,3.933359615607942E-10
320.0,7.952471322091078E-8,7.364346939175364E-8,1.8541133853607254E-7,9.094652828581845E-8,0.003052324172991559,1.5972060571301973E-8,5.417780217176434E-7,1.2578342650024777E-9,2.526307543777795E-9,1.4470424414617294E-9,1.506096554732613E-10,5.139682655203349E-10,4.1170199168226374E-10
323.0,7.895237928263862E-8,7.31607398721046E-8,1.9109628803307382E-7,9.207931267610002E-8,0.002961508914829895,1.6471040467105777E-8,2.84249588934165E-7,1.3721136514397941E-9,2.493039770577184E-9,1.5276566862690767E-9,1.6586555987726407E-10,5.248401638370521E-10,3.9857984965446555E-10
325.0,7.691737649731099E-8,7.273169669593244E-8,1.9477029418753632E-7,9.253859459763004E-8,0.0029095151732513,1.6658016647263722E-8,2.745181826455997E-7,1.4386001413611157E-9,2.7693883737546246E-9,1.731025479762772E-9,1.653032830985315E-10,5.490755885302739E-10,3.9400656280807304E-10
328.0,7.674557283628107E-8,7.19321183937632E-8,1.9904227269148718E-7,9.293342784139622E-8,0.00294622136517877,1.6547809414500667E-8,3.123267925573955E-7,1.7107678164455405E-9,3.8209328801051565E-9,2.3156079537575252E-9,1.4572082174739368E-10,5.043840122020959E-10,3.6788791773322485E-10
331.0,7.626528629737974E-8,7.07186127404722E-8,2.0188213992946562E-7,9.274339504299817E-8,0.002949211488257056,1.5381787800554645E-8,2.4504946632184267E-7,1.89368186311113E-9,4.007750526151624E-9,2.543158211784891E-9,1.63748317199457E-10,5.947973807798013E-10,4.297994998347728E-10
333.0,7.45269778402761E-8,6.970591631346686E-8,2.0301346058228205E-7,9.232575856916663E-8,0.0029862183884413985,1.460167828540478E-8,2.167372401071824E-7,1.960988727962924E-9,4.18893919617897E-9,2.657614959790205E-9,1.6141055611672382E-10,5.854757436683567E-10,4.4873602067654347E-10
336.0,7.341521565621144E-8,6.833730222856429E-8,2.038821068773408E-7,9.11914845812786E-8,0.0030469540964362983,1.3949178843635715E-8,1.954826755188662E-7,2.016920834356889E-9,4.683649857677272E-9,2.9056736481119196E-9,1.408158037967569E-10,5.043435661428068E-10,4.064814284544678E-10
338.0,7.417667807396364E-8,6.746000813311194E-8,2.033627927745844E-7,8.999698756681579E-8,0.003047810178889888,1.3765631352860074E-8,1.770509684171098E-7,2.0267437695091068E-9,4.721295676296412E-9,2.9393788904037287E-9,1.4145320244980928E-10,5.028902637594295E-10,4.104758983351512E-10
341.0,7.227831987879487E-8,6.644835745631883E-8,2.0174852952968014E-7,8.767670337343848E-8,0.003074841101194983,1.3664820444469844E-8,1.5417274753721765E-7,2.0604110059989763E-9,4.3692690305727425E-9,2.7295964267383456E-9,1.5399955610492707E-10,5.56343820393415E-10,4.77179132923102E-10
344.0,7.080516848170244E-8,6.57398438419658E-8,1.9934366403488604E-7,8.528733595915421E-8,0.003259775803701963,1.3529859729961302E-8,1.4036983609856525E-7,2.086787309346038E-9,4.9149229377350125E-9,3.0846067388612313E-9,1.364587317496994E-10,4.907218267531958E-10,4.1425720741442164E-10
346.0,7.18880141907145E-8,6.554976079706768E-8,1.9762833375680167E-7,8.388363668722712E-8,0.0032177867197648877,1.34718369077027E-8,1.359303010050425E-7,2.128308049958509E-9,5.034567483251512E-9,3.1669917933478427E-9,1.3091213286393117E-10,4.830045768866333E-10,4.168603398660575E-10
349.0,7.006110919162011E-8,6.55669015431883E-8,1.960215351059506E-7,8.230069178672981E-8,0.003100696956619383,1.3502716731636946E-8,1.3441073860780549E-7,2.2493730293217666E-9,4.894996987222037E-9,3.0399563953672683E-9,1.443864327606906E-10,5.42008571729734E-10,4.923081231002413E-10
351.0,6.923570568972564E-8,6.592416775234938E-8,1.958864233116727E-7,8.189981863409827E-8,0.0031150083605056378,1.3590150269960878E-8,1.4322820675509196E-7,2.3200344419002967E-9,5.123202877853755E-9,3.183005852451282E-9,1.4261268369491703E-10,5.391983040521317E-10,4.986250327302376E-10
354.0,7.192283008995661E-8,6.682358594505008E-8,1.9684765161458587E-7,8.245411626444251E-8,0.0033271654989081418,1.4445912527323201E-8,1.4163668198433648E-7,2.4053113564617818E-9,5.741610402348867E-9,3.6369942215858012E-9,1.18428867008773E-10,4.704042226233134E-10,4.360098468534183E-10
356.0,7.142580997889135E-8,6.771479260261378E-8,1.984389326769934E-7,8.373227775808846E-8,0.0033218874220434414,1.4831094079569052E-8,1.3300142287078215E-7,2.482538372097947E-9,5.9196183328535974E-9,3.754963946250014E-9,1.1851235692259773E-10,4.709626322519039E-10,4.454091940482315E-10
359.0,7.28674153757316E-8,6.967847365876964E-8,2.0310637407287445E-7,8.658774123123178E-8,0.0033453160516500238,1.530947593941806E-8,1.3362614190681655E-7,2.6203086154046573E-9,6.116215113849361E-9,3.819458607887284E-9,1.4152140620185863E-10,5.392297603591364E-10,5.29493195386629E-10
362.0,7.416469260380045E-8,7.222926281036643E-8,2.0970947193242862E-7,9.046090864046923E-8,0.0034665487171583235,1.571045037257952E-8,1.3733295420586746E-7,2.718919296382194E-9,6.4531744325882445E-9,4.099903548164619E-9,1.1701346561987025E-10,4.763136035687776E-10,4.744559851583137E-10
364.0,7.531711446401761E-8,7.41473308340442E-8,2.1505418871503523E-7,9.329494106821209E-8,0.003543292963841229,1.596023261582679E-8,1.3965501856881193E-7,2.8026319766761356E-9,6.63787014036746E-9,4.218587630003229E-9,1.1698865270984106E-10,4.807891871247823E-10,4.863381300817418E-10
367.0,7.902384996327704E-8,7.738413953999699E-8,2.249544032696095E-7,9.801425675918046E-8,0.0035691136261465457,1.6160165041244678E-8,1.3600062072458594E-7,2.905792818885403E-9,7.040369768014098E-9,4.4179623319455124E-9,1.446608143108622E-10,5.562687928964776E-10,5.594960031696896E-10
369.0,8.448997724429328E-8,7.95977282756069E-8,2.3243841843353935E-7,1.0132375617470897E-7,0.00360478286056752,1.6288252704812983E-8,1.3696999974166217E-7,2.9698926901395348E-9,7.255130438953449E-9,4.559664020413897E-9,1.4491535779837098E-10,5.614919040045419E-10,5.669650952318401E-10
372.0,9.014113656673736E-8,8.298312497767414E-8,2.441717725746562E-7,1.0621753203667137E-7,0.0037124763500860037,1.726378786714808E-8,1.2807106478656422E-7,3.0810486271412726E-9,7.2163699568345645E-9,4.5803912458852E-9,1.175809714821987E-10,5.018418915792597E-10,5.31515381352907E-10
374.0,9.245135235174587E-8,8.534399473276923E-8,2.5262450500414515E-7,1.0949825255372598E-7,0.003716226540499294,1.7662399143970406E-8,1.25679089751392E-7,3.1402452571179325E-9,7.327891473188696E-9,4.648445347956949E-9,1.177245732450843E-10,5.067139567465859E-10,5.43064917842345E-10
377.0,9.9391224786039E-8,8.924378147934546E-8,2.642910017628347E-7,1.1464061234718591E-7,0.003544890656991743,1.8675610585353546E-8,1.2618263392461916E-7,3.1663241566069136E-9,7.936793164746152E-9,5.020649867733787E-9,1.475991226543488E-10,5.801564094388356E-10,5.885023684081449E-10
380.0,1.0374321484113106E-7,9.337097996605033E-8,2.766666469065026E-7,1.2014644038502145E-7,0.003671595747178233,1.9466025913078173E-8,1.4850478162383367E-7,3.260173081333569E-9,7.53808425566241E-9,4.7736846368872325E-9,1.182707465016461E-10,5.19653905633746E-10,5.699752191042374E-10
382.0,1.0418249669854626E-7,9.630730811345098E-8,2.8463331730256254E-7,1.2417768316867928E-7,0.0036705858612689816,1.991372506850572E-8,1.4549643613495298E-7,3.291298412742341E-9,7.586638559172042E-9,4.8013911892207705E-9,1.1848595023615435E-10,5.226441488935109E-10,5.776499863722035E-10
385.0,1.0900708474752528E-7,1.0134782670284419E-7,2.963613542851608E-7,1.31213635397375E-7,0.0034054493922886036,2.0542259681587315E-8,1.432391050916555E-7,3.26693152539936E-9,8.304845204312998E-9,5.2743364442465E-9,1.5038051862219828E-10,5.938770752609273E-10,6.028817191721076E-10
387.0,1.1242622695475955E-7,1.0509103713158358E-7,3.046763773313292E-7,1.3695274398175025E-7,0.0033945482093045588,2.0841946084070745E-8,1.3373819988758426E-7,3.2794201258448226E-9,8.354187149921781E-9,5.308996681199721E-9,1.51052183302627E-10,5.973157671295435E-10,6.040733275873739E-10
390.0,1.2004613412078983E-7,1.1134657766137242E-7,3.200189415252652E-7,1.473570883050055E-7,0.003778286922199323,2.126454424526583E-8,1.2312856515795823E-7,3.357467042507014E-9,7.672333273571159E-9,4.849812074503914E-9,1.1938004912308732E-10,5.362522858573927E-10,5.926021227493603E-10
393.0,1.3108031563186586E-7,1.1904491212565334E-7,3.3960793294858545E-7,1.5948280409406256E-7,0.003524612155223087,2.1846651162992083E-8,1.5028586190425963E-7,3.3068865792450984E-9,8.4460068874398E-9,5.373877871658235E-9,1.529282668412005E-10,6.131370798913733E-10,6.042212822860521E-10
395.0,1.394945954632907E-7,1.248809851255452E-7,3.5431990056136957E-7,1.6809376600583584E-7,0.0035971565009866847,2.241200648246319E-8,1.3026337897166043E-7,3.3153360969591292E-9,8.46455426899462E-9,5.386235983770485E-9,1.5354311704059684E-10,6.209726355563637E-10,6.037729758884323E-10
398.0,1.486936484021976E-7,1.3477942223872622E-7,3.802749096829861E-7,1.821990724534129E-7,0.004108138230339494,2.3498426645408057E-8,1.1771699666060323E-7,3.389431594061062E-9,7.67896614836232E-9,4.85362201551185E-9,1.2032682831913537E-10,5.692077084481521E-10,5.9322447443024E-10
400.0,1.554977661625425E-7,1.4210194874444138E-7,3.98793178666509E-7,1.9122847633204552E-7,0.004133832145419791,2.454853736262506E-8,1.3240340689619134E-7,3.3924988094600553E-9,7.666151083624321E-9,4.84486317825773E-9,1.2055768500623156E-10,5.765181541493555E-10,5.921628298790058E-10
